"farm","flock","week","respiratory","diarrhoea","cns","malaise","leg_lesions","sudden_death","amoxicillin_g","ampicillin_g","apramycin_g","cefadroxil_g","cefotaxime_g","ceftiofur_g","cephalexin_g","chloramphenicol_g","ciprofloxacin_g","colistin_g","doxycycline_g","enramycin_g","enrofloxacin_g","erythromycin_g","florfenicol_g","flumequine_g","gentamicin_g","josamycin_g","kitasamycin_g","lincomycin_g","marbofloxacin_g","methenamine_g","neomycin_g","norfloxacin_g","oxytetracycline_g","spectinomycin_g","spiramycin_g","streptomycin_g","sulfachloropyridazine_g","sulfadiazine_g","sulfadimethoxine_g","sulfadimidine_g","sulfaguanidin_g","sulfamethazine_g","sulfamethoxazole_g","sulfamethoxypyridazine_g","sulphamethoxazole_g","sulphathiazole_g","tetracycline_g","thiamphenicol_g","tiamulin_g","tilmicosin_g","trimethoprim_g","tylosin_g","unknown_g","completed","nb_chicken","sampling","individual_weight_kg","farm_weight_kg"
"75-052",1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,95,FALSE,0.54917301758922,52.1714366709759
"75-052",1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,95,TRUE,0.645268503406548,61.300507823622
"75-052",1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,0.696001561952306,65.4241468235168
"75-052",1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,0.743843997206529,69.9213357374138
"75-052",1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,0.815274324626626,76.6357865149028
"75-052",1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,0.911536549801187,85.6844356813116
"75-052",1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,1.02104702526341,95.9784203747603
"75-052",1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,1.13553365367798,106.74016344573
"75-052",1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,TRUE,1.2531086822831,117.792216134611
"75-052",1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,1.36624836329726,128.427346149943
"75-052",1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,94,FALSE,1.45679720705918,136.938937463563
"75-052",1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,64,FALSE,1.51380550641725,96.8835524107038
"75-052",1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.55263094308846,0
"75-052",2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,TRUE,0.0482770101034125,4.92425503054807
"75-052",2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.00652712057700938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133206542387947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.110399099693709,11.2607081687583
"75-052",2,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216372034527773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,101,FALSE,0.228795512336392,23.1083467459756
"75-052",2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.394304286460412,33.9101686355954
"75-052",2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.54917301758922,47.2288795126729
"75-052",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.645268503406548,55.4930912929631
"75-052",2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,TRUE,0.696001561952306,59.8561343278983
"75-052",2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.743843997206529,63.9705837597615
"75-052",2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.815274324626626,70.1135919178898
"75-052",2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,0.911536549801187,78.3921432829021
"75-052",2,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,1.02104702526341,87.810044172653
"75-052",2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,1.13553365367798,97.6558942163062
"75-052",2,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,1.2531086822831,107.767346676346
"75-052",2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,86,FALSE,1.36624836329726,117.497359243564
"75-052",2,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,55,TRUE,1.45679720705918,80.1238463882548
"75-052",2,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.51380550641725,0
"75-052",3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0149261156345551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304614604786838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,TRUE,0.0482770101034125,4.92425503054807
"75-052",3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.444021807959822,0,0,0,0,0,0,0,0.0478655508980688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.110399099693709,11.2607081687583
"75-052",3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0419931450540373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299951036100266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.228795512336392,23.337142258312
"75-052",3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0018640426321457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380416863703205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.394304286460412,39.4304286460412
"75-052",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.54917301758922,54.917301758922
"75-052",3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.645268503406548,64.5268503406547
"75-052",3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,TRUE,0.696001561952306,69.6001561952306
"75-052",3,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.743843997206529,74.3843997206529
"75-052",3,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.815274324626626,81.5274324626626
"75-052",3,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,0.911536549801187,91.1536549801187
"75-052",3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,1.02104702526341,102.104702526341
"75-052",3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,1.13553365367798,113.553365367798
"75-052",3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,100,FALSE,1.2531086822831,125.31086822831
"75-052",3,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,64,FALSE,1.36624836329726,87.4398952510247
"75-052",3,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,64,TRUE,1.45679720705918,93.2350212517874
"75-052",3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,35,FALSE,1.51380550641725,52.9831927246036
"75-052",3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.55263094308846,0
"75-052",4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0149261156345551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304614604786838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,TRUE,0.0482770101034125,4.92425503054807
"75-052",4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.110399099693709,11.2607081687583
"75-052",4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.228795512336392,23.337142258312
"75-052",4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,102,FALSE,0.394304286460412,40.219037218962
"75-052",4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,54,FALSE,0.54917301758922,29.6553429498179
"75-052",4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,0.645268503406548,33.5539621771405
"75-052",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.000338471831034578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345379419423038,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,TRUE,0.696001561952306,36.1920812215199
"75-052",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,0.743843997206529,38.6798878547395
"75-052",4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,0.815274324626626,42.3942648805845
"75-052",4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,0.911536549801187,47.3999005896617
"75-052",4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,1.02104702526341,53.0944453136972
"75-052",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,1.13553365367798,59.0477499912549
"75-052",4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,TRUE,1.2531086822831,65.1616514787211
"75-052",4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,52,FALSE,1.36624836329726,71.0449148914576
"75-052",4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.45679720705918,0
"75-053",1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,TRUE,0.0482770101034125,9.6554020206825
"75-053",1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,186,FALSE,0.110399099693709,20.5342325430299
"75-053",1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.0587461706647987,0,0,0,0,0,0,0,0,0,0,0,0.422972428786551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44647089705247,0.0587461706647987,0,TRUE,186,FALSE,0.228795512336392,42.555965294569
"75-053",1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.020151812239413,0,0,0,0,0.0315300463609863,0,0,0,0,0,0,0,0.082252294854747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137087158091245,0,0,TRUE,185,FALSE,0.394304286460412,72.9462929951763
"75-053",1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.0350176877137722,0,0,0,0,0,0,0,0,0.0250126340812658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500252681625317,0,0,0,0,0,0,0,0,0,0,0,0,0.0250126340812658,0,TRUE,182,FALSE,0.54917301758922,99.9494892012381
"75-053",1,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.174128366670031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400495243341072,0,0,0.0435320916675079,0,0,0,0,0,0,TRUE,178,TRUE,0.645268503406548,114.857793606365
"75-053",1,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0326540541999963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146943243899984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146943243899984,0.0326540541999963,0,TRUE,176,FALSE,0.696001561952306,122.496274903606
"75-053",1,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781609250085518,0,0,TRUE,172,FALSE,0.743843997206529,127.941167519523
"75-053",1,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331898389438475,0,0,0.0360759118954864,0,0,0,0,0,0,TRUE,170,FALSE,0.815274324626626,138.596635186526
"75-053",1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.0129064554623936,0,0,0,0,0,0,0,0,0.00903451882367551,0,0,0,0,0,0,0,0,0,0,0,0.116158099161542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116158099161542,0,0,TRUE,170,FALSE,0.911536549801187,154.961213466202
"75-053",1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103699781030028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103699781030028,0,0,TRUE,170,FALSE,1.02104702526341,173.577994294779
"75-053",1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932445750050867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932445750050867,0,0,TRUE,170,FALSE,1.13553365367798,193.040721125256
"75-053",1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,1.2531086822831,213.028475988127
"75-053",1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.36624836329726,0
"75-054",1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0152246379472462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310706896882575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,TRUE,0.0482770101034125,9.6554020206825
"75-054",1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,FALSE,0.110399099693709,22.0798199387418
"75-054",1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,FALSE,0.228795512336392,45.7591024672785
"75-054",1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0.0288835026145026,0,0,0,0,0,0,0,0.0181226367014166,0,0,0,0,0,0,0,0,0.0352237836762227,0,0,0,0.0845370808229344,0,0.126805621234402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281790269409781,0,0,0,0,0,TRUE,180,FALSE,0.394304286460412,70.9747715628742
"75-054",1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,180,FALSE,0.54917301758922,98.8511431660597
"75-054",1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,180,FALSE,0.645268503406548,116.148330613179
"75-054",1,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,0.696001561952306,13.9200312390461
